PathwayId	PathwayName	KeggId	Gene	PathwayDescription
02020	Two-component system	K02556	PA1460	chemotaxis protein MotA | (RefSeq) motC; flagellar motor protein
02020	Two-component system	K03408	PA1463	purine-binding chemotaxis protein CheW | (RefSeq) hypothetical protein
02020	Two-component system	K03408	PA1464	purine-binding chemotaxis protein CheW | (RefSeq) purine-binding chemotaxis protein
02020	Two-component system	K00406	PA1552	cytochrome c oxidase cbb3-type subunit III | (RefSeq) ccoP1; cytochrome C oxidase cbb3-type s
02020	Two-component system	K00407	PA1552.1	cytochrome c oxidase cbb3-type subunit IV | (RefSeq) ccoQ1; cytochrome C oxidase cbb3-type su
02020	Two-component system	K00405	PA1553	cytochrome c oxidase cbb3-type subunit II | (RefSeq) ccoO1; cbb3-type cytochrome C oxidase su
02020	Two-component system	K00404	PA1554	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9] | (RefSeq) ccoN1; cbb3-type cytochrome
02020	Two-component system	K00406	PA1555	cytochrome c oxidase cbb3-type subunit III | (RefSeq) ccoP2; cytochrome C oxidase cbb3-type s
02020	Two-component system	K00405	PA1556	cytochrome c oxidase cbb3-type subunit II | (RefSeq) ccoO2; cbb3-type cytochrome C oxidase su
02020	Two-component system	K00404	PA1557	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9] | (RefSeq) ccoN2; cbb3-type cytochrome
02020	Two-component system	K03776	PA1561	aerotaxis receptor | (RefSeq) aer; aerotaxis receptor Aer
02020	Two-component system	K01915	PA1566	glutamine synthetase [EC:6.3.1.2] | (RefSeq) hypothetical protein
02020	Two-component system	K03406	PA1608	methyl-accepting chemotaxis protein | (RefSeq) chemotaxis transducer
02020	Two-component system	K20974	PA1611	two-component system, sensor histidine kinase [EC:2.7.13.3] | (RefSeq) sensor/response regula
02020	Two-component system	K01545	PA1632	potassium-transporting ATPase KdpF subunit | (RefSeq) kdpF; potassium-transporting ATPase sub
02020	Two-component system	K01546	PA1633	potassium-transporting ATPase potassium-binding subunit | (RefSeq) kdpA; potassium-transporti
02020	Two-component system	K01547	PA1634	potassium-transporting ATPase ATP-binding subunit [EC:7.2.2.6] | (RefSeq) kdpB; potassium-tra
02020	Two-component system	K01548	PA1635	potassium-transporting ATPase KdpC subunit | (RefSeq) kdpC; potassium-transporting ATPase sub
02020	Two-component system	K07646	PA1636	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3] | (RefSeq) kdpD
02020	Two-component system	K07667	PA1637	two-component system, OmpR family, KDP operon response regulator KdpE | (RefSeq) kdpE; two-co
02020	Two-component system	K01425	PA1638	glutaminase [EC:3.5.1.2] | (RefSeq) glutaminase
02020	Two-component system	K03406	PA1646	methyl-accepting chemotaxis protein | (RefSeq) chemotaxis transducer
02020	Two-component system	K00626	PA1736	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
02020	Two-component system	K18072	PA1798	two-component system, OmpR family, sensor kinase ParS [EC:2.7.13.3] | (RefSeq) parS; two-comp
02020	Two-component system	K18073	PA1799	two-component system, OmpR family, response regulator ParR | (RefSeq) parR; two-component res
02020	Two-component system	K00404	PA1856	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9] | (RefSeq) cbb3-type cytochrome C oxida
02020	Two-component system	K03406	PA1930	methyl-accepting chemotaxis protein | (RefSeq) chemotaxis transducer
02020	Two-component system	K20975	PA1976	two-component system, sensor histidine kinase [EC:2.7.13.3] | (RefSeq) ercS'; sensor histidin
02020	Two-component system	K07686	PA1980	two-component system, NarL family, uhpT operon response regulator UhpA | (RefSeq) eraR; respo
02020	Two-component system	K00626	PA2001	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) atoB; acetyl-CoA acetyltransferase
02020	Two-component system	K02106	PA2002	short-chain fatty acids transporter | (RefSeq) hypothetical protein
02020	Two-component system	K18095	PA2018	multidrug efflux pump | (RefSeq) multidrug efflux protein
02020	Two-component system	K18094	PA2019	membrane fusion protein, multidrug efflux system | (RefSeq) multidrug efflux lipoprotein
02020	Two-component system	K01915	PA2040	glutamine synthetase [EC:6.3.1.2] | (RefSeq) glutamine synthetase
02020	Two-component system	K23514	PA2050	RNA polymerase sigma-19 factor, ECF subfamily | (RefSeq) RNA polymerase sigma factor
02020	Two-component system	K07165	PA2051	transmembrane sensor | (RefSeq) transmembrane sensor
02020	Two-component system	K07665	PA2523	two-component system, OmpR family, copper resistance phosphate regulon response regulator Cus
02020	Two-component system	K07644	PA2524	two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3] | (
02020	Two-component system	K07789	PA2526	multidrug efflux pump | (RefSeq) resistance-nodulation-cell division (RND) efflux transporter
02020	Two-component system	K07788	PA2527	multidrug efflux pump | (RefSeq) resistance-nodulation-cell division (RND) efflux transporter
02020	Two-component system	K07799	PA2528	membrane fusion protein, multidrug efflux system | (RefSeq) resistance-nodulation-cell divisi
02020	Two-component system	K02040	PA2548	phosphate transport system substrate-binding protein | (RefSeq) hypothetical protein
02020	Two-component system	K00626	PA2553	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acyl-CoA thiolase
02020	Two-component system	K03406	PA2561	methyl-accepting chemotaxis protein | (RefSeq) methyl-accepting chemotaxis protein CtpH
02020	Two-component system	K03406	PA2573	methyl-accepting chemotaxis protein | (RefSeq) chemotaxis transducer
02020	Two-component system	K07679	PA2583	two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3] | (RefSeq) sens
02020	Two-component system	K07689	PA2586	two-component system, NarL family, invasion response regulator UvrY | (RefSeq) gacA; response
02020	Two-component system	K03406	PA2652	methyl-accepting chemotaxis protein | (RefSeq) methyl-accepting chemotaxis protein
02020	Two-component system	K03406	PA2654	methyl-accepting chemotaxis protein | (RefSeq) chemotaxis transducer
02020	Two-component system	K19610	PA2686	two-component system, OmpR family, response regulator PfeR | (RefSeq) pfeR; two-component res
02020	Two-component system	K19609	PA2687	two-component system, OmpR family, sensor histidine kinase PfeS [EC:2.7.13.3] | (RefSeq) pfeS
02020	Two-component system	K19611	PA2688	ferric enterobactin receptor | (RefSeq) pfeA; ferric enterobactin receptor
02020	Two-component system	K07665	PA2809	two-component system, OmpR family, copper resistance phosphate regulon response regulator Cus
02020	Two-component system	K07644	PA2810	two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3] | (
02020	Two-component system	K20973	PA2824	two-component system, sensor histidine kinase SagS [EC:2.7.13.3] | (RefSeq) sensor/response r
02020	Two-component system	K03406	PA2920	methyl-accepting chemotaxis protein | (RefSeq) chemotaxis transducer
02020	Two-component system	K01104	PA2978	protein-tyrosine phosphatase [EC:3.1.3.48] | (RefSeq) ptpA; phosphotyrosine protein phosphata
02020	Two-component system	K07690	PA3045	two-component system, NarL family, response regulator EvgA | (RefSeq) two-component response
02020	Two-component system	K01077	PA3296	alkaline phosphatase [EC:3.1.3.1] | (RefSeq) phoA; alkaline phosphatase
02020	Two-component system	K20976	PA3345	histidine phosphotransfer protein HptB | (RefSeq) hypothetical protein
02020	Two-component system	K20977	PA3346	two-component system, HptB-dependent secretion and biofilm response regulator | (RefSeq) two-
02020	Two-component system	K20978	PA3347	HptB-dependent secretion and biofilm anti anti-sigma factor | (RefSeq) hypothetical protein
02020	Two-component system	K00575	PA3348	chemotaxis protein methyltransferase CheR [EC:2.1.1.80] | (RefSeq) chemotaxis protein methylt
02020	Two-component system	K03415	PA3349	two-component system, chemotaxis family, chemotaxis protein CheV | (RefSeq) chemotaxis protei
02020	Two-component system	K02398	PA3351	negative regulator of flagellin synthesis FlgM | (RefSeq) flgM; protein FlgM
02020	Two-component system	K01915	PA3356	glutamine synthetase [EC:6.3.1.2] | (RefSeq) hypothetical protein
02020	Two-component system	K07165	PA3409	transmembrane sensor | (RefSeq) transmembrane sensor
02020	Two-component system	K00027	PA3471	malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38] | (RefSeq) NAD-dependent ma
02020	Two-component system	K13061	PA3476	acyl homoserine lactone synthase [EC:2.3.1.184] | (RefSeq) rhlI; acyl-homoserine-lactone synt
02020	Two-component system	K00066	PA3540	GDP-mannose 6-dehydrogenase [EC:1.1.1.132] | (RefSeq) algD; GDP-mannose 6-dehydrogenase AlgD
02020	Two-component system	K07806	PA3552	UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase [EC:2.6.1.87] | (RefSeq) arnB;
02020	Two-component system	K00626	PA3589	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
02020	Two-component system	K00990	PA3658	[protein-PII] uridylyltransferase [EC:2.7.7.59] | (RefSeq) glnD; bifunctional uridylyltransfe
02020	Two-component system	K11444	PA3702	two-component system, chemotaxis family, response regulator WspR [EC:2.7.7.65] | (RefSeq) wsp
02020	Two-component system	K13491	PA3703	two-component system, chemotaxis family, response regulator WspF [EC:3.1.1.61] | (RefSeq) wsp
02020	Two-component system	K13490	PA3704	two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE
02020	Two-component system	K13489	PA3705	chemotaxis-related protein WspD | (RefSeq) wspD; hypothetical protein
02020	Two-component system	K13486	PA3706	chemotaxis protein methyltransferase WspC | (RefSeq) wspC; biofilm formation methyltransferas
02020	Two-component system	K13488	PA3707	chemotaxis-related protein WspB | (RefSeq) hypothetical protein
02020	Two-component system	K13487	PA3708	methyl-accepting chemotaxis protein WspA | (RefSeq) wspA; chemotaxis transducer
02020	Two-component system	K07687	PA3714	two-component system, NarL family, captular synthesis response regulator RcsB | (RefSeq) two-
02020	Two-component system	K00374	PA3872	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-] | (RefSeq) narI; respiratory nitrate re
02020	Two-component system	K00373	PA3873	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW | (RefSeq) narJ; respirato
02020	Two-component system	K00371	PA3874	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-] | (RefSeq) nar
02020	Two-component system	K00370	PA3875	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-] | (RefSeq) na
02020	Two-component system	K07673	PA3878	two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]
02020	Two-component system	K07684	PA3879	two-component system, NarL family, nitrate/nitrite response regulator NarL | (RefSeq) narL; t
02020	Two-component system	K23514	PA3899	RNA polymerase sigma-19 factor, ECF subfamily | (RefSeq) RNA polymerase sigma factor
02020	Two-component system	K07165	PA3900	transmembrane sensor | (RefSeq) transmembrane sensor
02020	Two-component system	K01113	PA3910	alkaline phosphatase D [EC:3.1.3.1] | (RefSeq) eddA; extracelullar DNA degradation protein Ed
02020	Two-component system	K00626	PA3925	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acyl-CoA thiolase
02020	Two-component system	K00426	PA3929	cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7] | (RefSeq) cioB; cyanide insensitive
02020	Two-component system	K00425	PA3930	cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7] | (RefSeq) cioA; cyanide insensitive t
02020	Two-component system	K07679	PA3946	two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3] | (RefSeq) rocS
02020	Two-component system	K07690	PA3948	two-component system, NarL family, response regulator EvgA | (RefSeq) rocA1; two-component re
02020	Two-component system	K07687	PA4080	two-component system, NarL family, captular synthesis response regulator RcsB | (RefSeq) resp
02020	Two-component system	K00404	PA4133	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9] | (RefSeq) cbb3-type cytochrome C oxida
02020	Two-component system	K12340	PA4144	outer membrane protein | (RefSeq) hypothetical protein
02020	Two-component system	K03406	PA4290	methyl-accepting chemotaxis protein | (RefSeq) chemotaxis transducer
02020	Two-component system	K03406	PA4307	methyl-accepting chemotaxis protein | (RefSeq) pctC; chemotactic transducer PctC
02020	Two-component system	K03406	PA4309	methyl-accepting chemotaxis protein | (RefSeq) pctA; chemotactic transducer PctA
02020	Two-component system	K03406	PA4310	methyl-accepting chemotaxis protein | (RefSeq) pctB; chemotactic transducer PctB
02020	Two-component system	K00413	PA4429	ubiquinol-cytochrome c reductase cytochrome c1 subunit | (RefSeq) cytochrome C1
02020	Two-component system	K00412	PA4430	ubiquinol-cytochrome c reductase cytochrome b subunit | (RefSeq) cytochrome b
02020	Two-component system	K00411	PA4431	ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8] | (RefSeq) iron-sulfur prot
02020	Two-component system	K03092	PA4462	RNA polymerase sigma-54 factor | (RefSeq) rpoN; RNA polymerase factor sigma-54
02020	Two-component system	K15012	PA4493	two-component system, response regulator RegA | (RefSeq) roxR; DNA-binding response regulator
02020	Two-component system	K15011	PA4494	two-component system, sensor histidine kinase RegB [EC:2.7.13.3] | (RefSeq) roxS; sensor hist
02020	Two-component system	K03406	PA4520	methyl-accepting chemotaxis protein | (RefSeq) chemotaxis transducer
02020	Two-component system	K02650	PA4525	type IV pilus assembly protein PilA | (RefSeq) pilA; type 4 fimbrial protein PilA
02020	Two-component system	K02668	PA4546	two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3] | (RefSeq) pilS
02020	Two-component system	K02667	PA4547	two-component system, NtrC family, response regulator PilR | (RefSeq) pilR; two-component res
02020	Two-component system	K11688	PA4616	C4-dicarboxylate-binding protein DctP | (RefSeq) C4-dicarboxylate-binding protein
02020	Two-component system	K03406	PA4633	methyl-accepting chemotaxis protein | (RefSeq) chemotaxis transducer
02020	Two-component system	K07666	PA4776	two-component system, OmpR family, response regulator QseB | (RefSeq) pmrA; two-component reg
02020	Two-component system	K07645	PA4777	two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3] | (RefSeq) pmrB
02020	Two-component system	K00626	PA4785	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
02020	Two-component system	K07665	PA4885	two-component system, OmpR family, copper resistance phosphate regulon response regulator Cus
02020	Two-component system	K07644	PA4886	two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3] | (
02020	Two-component system	K03406	PA4915	methyl-accepting chemotaxis protein | (RefSeq) chemotaxis transducer
02020	Two-component system	K02556	PA4954	chemotaxis protein MotA | (RefSeq) motA; flagellar motor protein MotA
02020	Two-component system	K12340	PA4974	outer membrane protein | (RefSeq) hypothetical protein
02020	Two-component system	K03406	PA5072	methyl-accepting chemotaxis protein | (RefSeq) chemotaxis transducer
02020	Two-component system	K01915	PA5119	glutamine synthetase [EC:6.3.1.2] | (RefSeq) glnA; glutamine synthetase
02020	Two-component system	K07708	PA5124	two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.1
02020	Two-component system	K07712	PA5125	two-component system, NtrC family, nitrogen regulation response regulator GlnG | (RefSeq) ntr
02020	Two-component system	K10125	PA5165	two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [E
02020	Two-component system	K10126	PA5166	two-component system, NtrC family, C4-dicarboxylate transport response regulator DctD | (RefS
02020	Two-component system	K11688	PA5167	C4-dicarboxylate-binding protein DctP | (RefSeq) C4-dicarboxylate-binding protein
02020	Two-component system	K11689	PA5168	C4-dicarboxylate transporter, DctQ subunit | (RefSeq) dicarboxylate transporter
02020	Two-component system	K11690	PA5169	C4-dicarboxylate transporter, DctM subunit | (RefSeq) C4-dicarboxylate transporter
02020	Two-component system	K07638	PA5199	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3] | (R
02020	Two-component system	K07659	PA5200	two-component system, OmpR family, phosphate regulon response regulator OmpR | (RefSeq) amgR;
02020	Two-component system	K08083	PA5261	two-component system, LytTR family, response regulator AlgR | (RefSeq) algR; alginate biosynt
02020	Two-component system	K08082	PA5262	two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3] | (RefSeq) alg
02020	Two-component system	K07657	PA5360	two-component system, OmpR family, phosphate regulon response regulator PhoB | (RefSeq) phoB;
02020	Two-component system	K07636	PA5361	two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.
02020	Two-component system	K02040	PA5369	phosphate transport system substrate-binding protein | (RefSeq) pstS; phosphate ABC transport
02020	Two-component system	K11384	PA5483	two-component system, NtrC family, response regulator AlgB | (RefSeq) algB; two-component res
02020	Two-component system	K11383	PA5484	two-component system, NtrC family, sensor histidine kinase KinB [EC:2.7.13.3] | (RefSeq) two-
02020	Two-component system	K01915	PA5508	glutamine synthetase [EC:6.3.1.2] | (RefSeq) glutamine synthetase
02020	Two-component system	K10126	PA5511	two-component system, NtrC family, C4-dicarboxylate transport response regulator DctD | (RefS
02020	Two-component system	K10125	PA5512	two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [E
02020	Two-component system	K01915	PA5522	glutamine synthetase [EC:6.3.1.2] | (RefSeq) glutamine synthetase
02024	Quorum sensing	K02055	PA0222	putative spermidine/putrescine transport system substrate-binding protein | (RefSeq) hypothet
02024	Quorum sensing	K10914	PA0275	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein | (RefSeq) transcriptio
02024	Quorum sensing	K02055	PA0295	putative spermidine/putrescine transport system substrate-binding protein | (RefSeq) polyamin
02024	Quorum sensing	K03110	PA0373	fused signal recognition particle receptor | (RefSeq) ftsY; signal recognition particle recep
02024	Quorum sensing	K18139	PA0427	outer membrane protein, multidrug efflux system | (RefSeq) oprM; outer membrane protein OprM
02024	Quorum sensing	K02055	PA0602	putative spermidine/putrescine transport system substrate-binding protein | (RefSeq) ABC tran
02024	Quorum sensing	K02052	PA0603	putative spermidine/putrescine transport system ATP-binding protein | (RefSeq) ABC transporte
02024	Quorum sensing	K02055	PA0604	putative spermidine/putrescine transport system substrate-binding protein | (RefSeq) ABC tran
02024	Quorum sensing	K02054	PA0605	putative spermidine/putrescine transport system permease protein | (RefSeq) ABC transporter p
02024	Quorum sensing	K02053	PA0606	putative spermidine/putrescine transport system permease protein | (RefSeq) ABC transporter p
02024	Quorum sensing	K01657	PA0609	anthranilate synthase component I [EC:4.1.3.27] | (RefSeq) trpE; anthranilate synthase compon
02024	Quorum sensing	K01658	PA0649	anthranilate synthase component II [EC:4.1.3.27] | (RefSeq) trpG; anthranilate synthase compo
02024	Quorum sensing	K10914	PA0652	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein | (RefSeq) vfr; cAMP-re
02024	Quorum sensing	K11530	PA0709	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase [EC:5.3.1.32] | (RefSeq) hypothetica
02024	Quorum sensing	K01114	PA0844	phospholipase C [EC:3.1.4.3] | (RefSeq) plcH; hemolytic phospholipase C
02024	Quorum sensing	K18000	PA0996	anthranilate-CoA ligase [EC:6.2.1.32] | (RefSeq) pqsA; anthranilate--CoA ligase
02024	Quorum sensing	K18001	PA0997	2-heptyl-4(1H)-quinolone synthase subunit PqsB [EC:2.3.1.230] | (RefSeq) pqsB; hypothetical p
02024	Quorum sensing	K18002	PA0998	2-heptyl-4(1H)-quinolone synthase subunit PqsC [EC:2.3.1.230] | (RefSeq) pqsC; hypothetical p
02024	Quorum sensing	K18003	PA0999	anthraniloyl-CoA anthraniloyltransferase [EC:2.3.1.262] | (RefSeq) pqsD; 3-oxoacyl-ACP syntha
02024	Quorum sensing	K20257	PA1000	2-aminobenzoylacetyl-CoA thioesterase [EC:3.1.2.32] | (RefSeq) pqsE; thioesterase PqsE
02024	Quorum sensing	K01657	PA1001	anthranilate synthase component I [EC:4.1.3.27] | (RefSeq) phnA; anthranilate synthase compon
02024	Quorum sensing	K01658	PA1002	anthranilate synthase component II [EC:4.1.3.27] | (RefSeq) phnB; anthranilate synthase compo
02024	Quorum sensing	K19735	PA1003	LysR family transcriptional regulator, quorum-sensing system regulator MvfR | (RefSeq) mvfR;
02024	Quorum sensing	K01996	PA1070	branched-chain amino acid transport system ATP-binding protein | (RefSeq) braG; ABC transport
02024	Quorum sensing	K01995	PA1071	branched-chain amino acid transport system ATP-binding protein | (RefSeq) braF; ABC transport
02024	Quorum sensing	K01998	PA1072	branched-chain amino acid transport system permease protein | (RefSeq) braE; branched-chain a
02024	Quorum sensing	K01997	PA1073	branched-chain amino acid transport system permease protein | (RefSeq) braD; branched-chain a
02024	Quorum sensing	K01999	PA1074	branched-chain amino acid transport system substrate-binding protein | (RefSeq) braC; branche
02024	Quorum sensing	K12990	PA1130	rhamnosyltransferase [EC:2.4.1.-] | (RefSeq) rhlC; rhamnosyltransferase
02024	Quorum sensing	K18304	PA1430	LuxR family transcriptional regulator, quorum-sensing system regulator LasR | (RefSeq) lasR;
02024	Quorum sensing	K13060	PA1432	acyl homoserine lactone synthase [EC:2.3.1.184] | (RefSeq) lasI; acyl-homoserine-lactone synt
02024	Quorum sensing	K07667	PA1637	two-component system, OmpR family, KDP operon response regulator KdpE | (RefSeq) kdpE; two-co
02024	Quorum sensing	K01626	PA1750	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54] | (RefSeq) phospho-2-dehydro-3-deoxyhepto
02024	Quorum sensing	K08642	PA1871	LasA protease [EC:3.4.24.-] | (RefSeq) lasA; protease LasA
02024	Quorum sensing	K20276	PA1874	large repetitive protein | (RefSeq) hypothetical protein
02024	Quorum sensing	K20260	PA1899	phenazine biosynthesis protein | (RefSeq) phzA2; phenazine biosynthesis protein PhzA
02024	Quorum sensing	K20260	PA1900	phenazine biosynthesis protein | (RefSeq) phzB2; phenazine biosynthesis protein PhzB
02024	Quorum sensing	K01626	PA1901	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54] | (RefSeq) phzC2; phenazine biosynthesis
02024	Quorum sensing	K20261	PA1902	trans-2,3-dihydro-3-hydroxyanthranilic acid synthase [EC:3.3.2.15] | (RefSeq) phzD2; phenazin
02024	Quorum sensing	K13063	PA1903	2-amino-4-deoxychorismate synthase [EC:2.6.1.86] | (RefSeq) phzE2; phenazine biosynthesis pro
02024	Quorum sensing	K06998	PA1904	trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17] | (RefSeq) phzF2; trans-2,3-d
02024	Quorum sensing	K20262	PA1905	dihydrophenazinedicarboxylate synthase [EC:1.10.3.16] | (RefSeq) phzG2; pyridoxamine 5'-phosp
02024	Quorum sensing	K20259	PA2569	PA-IIL fucose-binding lectin | (RefSeq) hypothetical protein
02024	Quorum sensing	K20258	PA2570	PA-I galactophilic lectin | (RefSeq) lecA; PA-I galactophilic lectin
02024	Quorum sensing	K17940	PA2587	2-heptyl-3-hydroxy-4(1H)-quinolone synthase [EC:1.14.13.182] | (RefSeq) pqsH; 2-heptyl-3-hydr
02024	Quorum sensing	K01626	PA2843	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54] | (RefSeq) aldolase
02024	Quorum sensing	K01626	PA2943	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54] | (RefSeq) phospho-2-dehydro-3-deoxyhepto
02024	Quorum sensing	K02055	PA3250	putative spermidine/putrescine transport system substrate-binding protein | (RefSeq) hypothet
02024	Quorum sensing	K02054	PA3252	putative spermidine/putrescine transport system permease protein | (RefSeq) ABC transporter p
02024	Quorum sensing	K02053	PA3253	putative spermidine/putrescine transport system permease protein | (RefSeq) ABC transporter p
02024	Quorum sensing	K02052	PA3254	putative spermidine/putrescine transport system ATP-binding protein | (RefSeq) ABC transporte
02024	Quorum sensing	K01897	PA3299	long-chain acyl-CoA synthetase [EC:6.2.1.3] | (RefSeq) fadD1; long-chain-fatty-acid--CoA liga
02024	Quorum sensing	K01897	PA3300	long-chain acyl-CoA synthetase [EC:6.2.1.3] | (RefSeq) fadD2; long-chain-fatty-acid--CoA liga
02024	Quorum sensing	K01114	PA3319	phospholipase C [EC:3.1.4.3] | (RefSeq) plcN; non-hemolytic phospholipase C
02024	Quorum sensing	K09936	PA3320	bacterial/archaeal transporter family-2 protein | (RefSeq) hypothetical protein
02024	Quorum sensing	K20277	PA3361	mannose-binding lectin | (RefSeq) lecB; fucose-binding lectin PA-IIL
02024	Quorum sensing	K01999	PA3364	branched-chain amino acid transport system substrate-binding protein | (RefSeq) amiC; aliphat
02024	Quorum sensing	K13061	PA3476	acyl homoserine lactone synthase [EC:2.3.1.184] | (RefSeq) rhlI; acyl-homoserine-lactone synt
02024	Quorum sensing	K18099	PA3477	LuxR family transcriptional regulator, quorum-sensing system regulator RhlR | (RefSeq) rhlR;
02024	Quorum sensing	K18101	PA3478	rhamnosyltransferase subunit B [EC:2.4.1.-] | (RefSeq) rhlB; rhamnosyltransferase subunit B
02024	Quorum sensing	K18100	PA3479	rhamnosyltransferase subunit A [EC:2.4.1.-] | (RefSeq) rhlA; rhamnosyltransferase subunit A
02024	Quorum sensing	K01399	PA3724	pseudolysin [EC:3.4.24.26] | (RefSeq) lasB; elastase LasB
02024	Quorum sensing	K03106	PA3746	signal recognition particle subunit SRP54 [EC:3.6.5.4] | (RefSeq) ffh; signal recognition par
02024	Quorum sensing	K03210	PA3822	preprotein translocase subunit YajC | (RefSeq) preprotein translocase subunit YajC
02024	Quorum sensing	K01497	PA4047	GTP cyclohydrolase II [EC:3.5.4.25] | (RefSeq) ribA; GTP cyclohydrolase II
02024	Quorum sensing	K11752	PA4056	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)urac
02024	Quorum sensing	K18306	PA4206	membrane fusion protein, multidrug efflux system | (RefSeq) mexH; resistance-nodulation-cell
02024	Quorum sensing	K18307	PA4207	multidrug efflux pump | (RefSeq) mexI; resistance-nodulation-cell division (RND) efflux trans
02024	Quorum sensing	K20260	PA4210	phenazine biosynthesis protein | (RefSeq) phzA1; phenazine biosynthesis protein
02024	Quorum sensing	K20260	PA4211	phenazine biosynthesis protein | (RefSeq) phzB1; phenazine biosynthesis protein
02024	Quorum sensing	K01626	PA4212	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54] | (RefSeq) phzC1; phenazine biosynthesis
02024	Quorum sensing	K20261	PA4213	trans-2,3-dihydro-3-hydroxyanthranilic acid synthase [EC:3.3.2.15] | (RefSeq) phzD1; phenazin
02024	Quorum sensing	K13063	PA4214	2-amino-4-deoxychorismate synthase [EC:2.6.1.86] | (RefSeq) phzE1; phenazine biosynthesis pro
02024	Quorum sensing	K06998	PA4215	trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17] | (RefSeq) phzF1; trans-2,3-d
02024	Quorum sensing	K20262	PA4216	dihydrophenazinedicarboxylate synthase [EC:1.10.3.16] | (RefSeq) phzG1; pyridoxamine 5'-phosp
02024	Quorum sensing	K03076	PA4243	preprotein translocase subunit SecY | (RefSeq) secY; preprotein translocase subunit SecY
02024	Quorum sensing	K03073	PA4276	preprotein translocase subunit SecE | (RefSeq) secE; preprotein translocase subunit SecE
02024	Quorum sensing	K03070	PA4403	preprotein translocase subunit SecA [EC:7.4.2.8] | (RefSeq) secA; preprotein translocase subu
02024	Quorum sensing	K02035	PA4497	peptide/nickel transport system substrate-binding protein | (RefSeq) ABC transporter
02024	Quorum sensing	K03075	PA4747	preprotein translocase subunit SecG | (RefSeq) secG; preprotein translocase subunit SecG
02024	Quorum sensing	K07666	PA4776	two-component system, OmpR family, response regulator QseB | (RefSeq) pmrA; two-component reg
02024	Quorum sensing	K07645	PA4777	two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3] | (RefSeq) pmrB
02024	Quorum sensing	K20265	PA4804	glutamate:GABA antiporter | (RefSeq) amino acid permease
02024	Quorum sensing	K09936	PA4815	bacterial/archaeal transporter family-2 protein | (RefSeq) hypothetical protein
